roman,titreLabel,date_de_publication,nombre_de_pages,authorLabel
http://www.wikidata.org/entity/Q124080875,,1897-01-01T00:00:00Z,,William Gordon Stables
http://www.wikidata.org/entity/Q124080876,,1870-01-01T00:00:00Z,,Mrs J. H. Riddell
http://www.wikidata.org/entity/Q124080877,,1880-01-01T00:00:00Z,,David Christie Murray
http://www.wikidata.org/entity/Q124080879,,1888-01-01T00:00:00Z,,George Gissing
http://www.wikidata.org/entity/Q124080880,,1890-01-01T00:00:00Z,,Margaret Wolfe Hungerford
http://www.wikidata.org/entity/Q124080881,,1883-01-01T00:00:00Z,,Edwin Whelpton
http://www.wikidata.org/entity/Q124080882,,1901-01-01T00:00:00Z,,Tom Bevan
http://www.wikidata.org/entity/Q124080883,,1889-01-01T00:00:00Z,,Henrietta Eliza Vaughan Stannard
http://www.wikidata.org/entity/Q124080884,,1901-01-01T00:00:00Z,,Mary Crawford Fraser
http://www.wikidata.org/entity/Q124080885,,1891-01-01T00:00:00Z,,Margaret Wolfe Hungerford
http://www.wikidata.org/entity/Q124080886,,1896-01-01T00:00:00Z,,Sarah Tytler
http://www.wikidata.org/entity/Q124080887,,1893-01-01T00:00:00Z,,Ada Cambridge
http://www.wikidata.org/entity/Q124080888,,1892-01-01T00:00:00Z,,Hamlin Garland
http://www.wikidata.org/entity/Q124080889,,1882-01-01T00:00:00Z,,Margaret Oliphant
http://www.wikidata.org/entity/Q124080890,,1887-01-01T00:00:00Z,,Margaret Roberts
http://www.wikidata.org/entity/Q124080891,,1878-01-01T00:00:00Z,,Florence Marryat
http://www.wikidata.org/entity/Q124080892,,1900-01-01T00:00:00Z,,Clara Lemore
http://www.wikidata.org/entity/Q124080893,,1876-01-01T00:00:00Z,,Meta Orred
http://www.wikidata.org/entity/Q124080894,,1896-01-01T00:00:00Z,,Fred Whishaw
http://www.wikidata.org/entity/Q124080895,,1889-01-01T00:00:00Z,,Mary E. Mann
http://www.wikidata.org/entity/Q124080896,,1899-01-01T00:00:00Z,,John Buchan
http://www.wikidata.org/entity/Q124080897,,1885-01-01T00:00:00Z,,Mary Linskill
http://www.wikidata.org/entity/Q124080898,,1892-01-01T00:00:00Z,,William L. Alden
http://www.wikidata.org/entity/Q124080899,,1889-01-01T00:00:00Z,,Mrs. Lovett Cameron
http://www.wikidata.org/entity/Q124080900,,1882-01-01T00:00:00Z,,Georgina Drewry
http://www.wikidata.org/entity/Q124080901,,1895-01-01T00:00:00Z,,Annie Hall Cudlip
http://www.wikidata.org/entity/Q124080902,,1858-01-01T00:00:00Z,,Harriette Smythies
http://www.wikidata.org/entity/Q124080903,,1900-01-01T00:00:00Z,,Florence Warden
http://www.wikidata.org/entity/Q124080904,,1900-01-01T00:00:00Z,,Sarah Tytler
http://www.wikidata.org/entity/Q124080905,,1900-01-01T00:00:00Z,,Mrs. Lovett Cameron
http://www.wikidata.org/entity/Q124080906,,1875-01-01T00:00:00Z,,May Agnes Fleming
http://www.wikidata.org/entity/Q124080907,,1893-01-01T00:00:00Z,,Margaret Wolfe Hungerford
http://www.wikidata.org/entity/Q124080908,,1878-01-01T00:00:00Z,,Mrs. Alexander Fraser
http://www.wikidata.org/entity/Q124080909,,1897-01-01T00:00:00Z,,William Le Queux
http://www.wikidata.org/entity/Q124080910,,1895-01-01T00:00:00Z,,Henrietta Eliza Vaughan Stannard
http://www.wikidata.org/entity/Q124080911,,1883-01-01T00:00:00Z,,Annie Charlotte Catharine Aldrich
http://www.wikidata.org/entity/Q124080912,,1885-01-01T00:00:00Z,,Margaret Wolfe Hungerford
http://www.wikidata.org/entity/Q124080913,,1899-01-01T00:00:00Z,,Bart Kennedy
http://www.wikidata.org/entity/Q124080914,,1895-01-01T00:00:00Z,,Eleanora Vynne
http://www.wikidata.org/entity/Q124080915,,1885-01-01T00:00:00Z,,William Edward Norris
http://www.wikidata.org/entity/Q124080916,,1890-01-01T00:00:00Z,,Margaret Harkness
http://www.wikidata.org/entity/Q124080917,,1890-01-01T00:00:00Z,,Jessie Fothergill
http://www.wikidata.org/entity/Q124080918,,1898-01-01T00:00:00Z,,George Alfred Henty
http://www.wikidata.org/entity/Q124080919,,1890-01-01T00:00:00Z,,Ada Cambridge
http://www.wikidata.org/entity/Q124080920,,1896-01-01T00:00:00Z,,Robert Williams Buchanan
http://www.wikidata.org/entity/Q124080921,,1828-01-01T00:00:00Z,,Caroline Lucy Scott
http://www.wikidata.org/entity/Q124080922,,1896-01-01T00:00:00Z,,Fergus Hume
http://www.wikidata.org/entity/Q124080924,,1879-01-01T00:00:00Z,,George Rose
http://www.wikidata.org/entity/Q124080925,,1886-01-01T00:00:00Z,,Louisa Baldwin
http://www.wikidata.org/entity/Q124080927,,1878-01-01T00:00:00Z,,George Rose
http://www.wikidata.org/entity/Q124080928,,1891-01-01T00:00:00Z,,C. J. Cutcliffe Hyne
http://www.wikidata.org/entity/Q124080929,,1881-01-01T00:00:00Z,,Dorothy Boulger
http://www.wikidata.org/entity/Q124080930,,1894-01-01T00:00:00Z,,Mrs. Alexander Fraser
http://www.wikidata.org/entity/Q124080931,,1882-01-01T00:00:00Z,,Ada Cambridge
http://www.wikidata.org/entity/Q124080932,,1893-01-01T00:00:00Z,,Mary Angela Dickens
http://www.wikidata.org/entity/Q124080933,,1894-01-01T00:00:00Z,,Fergus Hume
http://www.wikidata.org/entity/Q124080934,,1887-01-01T00:00:00Z,,Bret Harte
http://www.wikidata.org/entity/Q124080935,,1900-01-01T00:00:00Z,,E. Phillips Oppenheim
http://www.wikidata.org/entity/Q124080936,,1885-01-01T00:00:00Z,,Emily Lawless
http://www.wikidata.org/entity/Q124080937,,1887-01-01T00:00:00Z,,John Alexander Steuart
http://www.wikidata.org/entity/Q124080938,,1901-01-01T00:00:00Z,,Guy Boothby
http://www.wikidata.org/entity/Q124080939,,1872-01-01T00:00:00Z,,Matilda Mackarness
http://www.wikidata.org/entity/Q124080940,,1888-01-01T00:00:00Z,,Hesba Stretton
http://www.wikidata.org/entity/Q124080941,,1896-01-01T00:00:00Z,,Adolphus Pohl
http://www.wikidata.org/entity/Q124080942,,1894-01-01T00:00:00Z,,Alice Comyns Carr
http://www.wikidata.org/entity/Q124080943,,1894-01-01T00:00:00Z,,George Paston
http://www.wikidata.org/entity/Q124080944,,1901-01-01T00:00:00Z,,Laurence Housman
http://www.wikidata.org/entity/Q124080945,,1892-01-01T00:00:00Z,,Mrs. Alexander Fraser
http://www.wikidata.org/entity/Q124080946,,1888-01-01T00:00:00Z,,William Fraser Rae
http://www.wikidata.org/entity/Q124080949,,1892-01-01T00:00:00Z,,James Payn
http://www.wikidata.org/entity/Q124080952,,1894-01-01T00:00:00Z,,Silvester Horne
http://www.wikidata.org/entity/Q124080953,,1879-01-01T00:00:00Z,,Charlotte Despard
http://www.wikidata.org/entity/Q124080954,,1887-01-01T00:00:00Z,,Joseph Molloy
http://www.wikidata.org/entity/Q124080955,,1890-01-01T00:00:00Z,,Elinor Louisa Huddart
http://www.wikidata.org/entity/Q124080956,,1875-01-01T00:00:00Z,,Elizabeth Owens Blackburne
http://www.wikidata.org/entity/Q124080957,,1901-01-01T00:00:00Z,,Archer Philip Crouch
http://www.wikidata.org/entity/Q124080959,,1886-01-01T00:00:00Z,,Charlotte Mary Yonge
http://www.wikidata.org/entity/Q124080960,,1883-01-01T00:00:00Z,,Joseph Hatton
http://www.wikidata.org/entity/Q124080961,,1883-01-01T00:00:00Z,,Florence Marryat
http://www.wikidata.org/entity/Q124080962,,1894-01-01T00:00:00Z,,E. Phillips Oppenheim
http://www.wikidata.org/entity/Q124080963,,1896-01-01T00:00:00Z,,Andrew Lang
http://www.wikidata.org/entity/Q124080964,,1891-01-01T00:00:00Z,,Algernon Gissing
http://www.wikidata.org/entity/Q124080965,,1889-01-01T00:00:00Z,,Samuel Page Widnall
http://www.wikidata.org/entity/Q124080966,,1891-01-01T00:00:00Z,,Anne Crawford
http://www.wikidata.org/entity/Q124080967,,1899-01-01T00:00:00Z,,Henrietta Eliza Vaughan Stannard
http://www.wikidata.org/entity/Q124080968,,1886-01-01T00:00:00Z,,Christabel Coleridge
http://www.wikidata.org/entity/Q124080969,,1892-01-01T00:00:00Z,,Amélie Claire Leroy
http://www.wikidata.org/entity/Q124080970,,1887-01-01T00:00:00Z,,Catherine Ray
http://www.wikidata.org/entity/Q124080971,,1891-01-01T00:00:00Z,,William Clery
http://www.wikidata.org/entity/Q124080972,,1894-01-01T00:00:00Z,,Edgar Fawcett
http://www.wikidata.org/entity/Q124080973,,1890-01-01T00:00:00Z,,Iza Duffus Hardy
http://www.wikidata.org/entity/Q124080974,,1892-01-01T00:00:00Z,,Thomas A. Pinkerton
http://www.wikidata.org/entity/Q124080975,,1895-01-01T00:00:00Z,,Geraldine May Butt
http://www.wikidata.org/entity/Q124080976,,1859-01-01T00:00:00Z,,William Tracy Turnerelli
http://www.wikidata.org/entity/Q124080977,,1875-01-01T00:00:00Z,,Hamilton Aidé
http://www.wikidata.org/entity/Q124080978,,1885-01-01T00:00:00Z,,Anton Giulio Barrili
http://www.wikidata.org/entity/Q124080979,,1883-01-01T00:00:00Z,,William Wilthieu Fenn
http://www.wikidata.org/entity/Q124080980,,1862-01-01T00:00:00Z,,Anne Manning
http://www.wikidata.org/entity/Q124080981,,1878-01-01T00:00:00Z,,Philip Meadows Taylor
